Order ID,Created At,Customer ID,Customer Email,Product Title,Variant Title,Quantity,Unit Price,Total Discount,Total,Financial Status,Country,Sales Channel
#1230,2026-03-10 04:14:36,CUST-01373,marie.wolf750@example.com,Stoneware Dinner Plate Set,Set of 4,1,95.55,0.0,95.55,paid,,draft_order
#1230,2026-03-10 04:14:36,CUST-01373,marie.wolf750@example.com,Walnut Serving Board,Small,1,54.43,0.0,54.43,paid,US,draft_order
#3042,2026-03-10 06:34:55,CUST-00530,erik.wagner618@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.17,0.0,18.17,paid,AT,online_store
#3781,2026-03-10 09:54:24,CUST-00124,paul.weber168@example.com,Organic Cotton Tote,Cream,1,15.26,0.0,15.26,paid,CH,online_store
#3781,2026-03-10 09:54:24,CUST-00124,paul.weber168@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.54,0.0,17.54,paid,CH,online_store
#1838,2026-03-10 14:08:07,CUST-00490,lena.hartmann911@example.com,Botanical Print A3,Eucalyptus,1,27.47,0.0,27.47,paid,US,online_store
#1926,2026-03-10 14:54:07,CUST-00484,tom.wolf380@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.54,0.0,17.54,paid,DE,online_store
#2393,2026-03-10 16:14:16,CUST-00418,luis.richter713@example.com,Merino Wool Beanie,Black,2,32.13,15.82,48.44,paid,DE,online_store
#3932,2026-03-10 16:24:03,CUST-00010,jonas.klein876@example.com,Organic Cotton Tote,Cream,1,15.12,2.72,12.4,paid,,pos
#2341,2026-03-10 18:41:27,CUST-00470,julia.wolf419@example.com,Botanical Print A3,Olive,1,28.52,0.0,28.52,paid,DE,online_store
#4109,2026-03-11 12:22:54,CUST-00410,anna.neumann889@example.com,Aurora Ceramic Mug,White / 350ml,1,17.56,0.0,17.56,refunded,FR,online_store
#2695,2026-03-11 14:06:05,CUST-01119,clara.wagner110@example.com,Merino Wool Beanie,Black,2,32.4,0.0,64.8,refunded,DE,instagram
#1271,2026-03-11 15:05:56,CUST-01181,tom.koch850@example.com,Linen Throw Blanket,Rust,1,76.88,0.0,76.88,paid,CH,online_store
#1271,2026-03-11 15:05:56,CUST-01181,tom.koch850@example.com,Recycled Glass Vase,Smoke,1,41.44,0.0,41.44,paid,CH,online_store
#1437,2026-03-12 13:18:23,CUST-00134,clara.wolf851@example.com,Merino Wool Beanie,Black,1,31.66,0.0,31.66,paid,AT,online_store
#1437,2026-03-12 13:18:23,CUST-00134,clara.wolf851@example.com,Recycled Glass Vase,Smoke,1,41.18,0.0,41.18,paid,AT,online_store
#2663,2026-03-12 16:27:35,CUST-01070,jonas.hoffmann23@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.88,2.08,15.8,paid,FR,online_store
#2533,2026-03-12 19:39:35,CUST-01106,tom.schwarz19@example.com,Organic Cotton Tote,Navy,1,15.25,0.0,15.25,paid,US,online_store
#3423,2026-03-13 09:21:07,CUST-00218,lena.koch742@example.com,Organic Cotton Tote,Navy,2,14.73,0.0,29.46,refunded,GB,online_store
#1882,2026-03-13 10:31:07,CUST-00909,liam.wolf992@example.com,Organic Cotton Tote,Cream,3,14.68,0.0,44.04,paid,US,online_store
#1882,2026-03-13 10:31:07,CUST-00909,liam.wolf992@example.com,Soy Wax Candle — Cedar,Single,1,23.7,0.0,23.7,paid,US,online_store
#1882,2026-03-13 10:31:07,CUST-00909,liam.wolf992@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.49,0.0,23.49,paid,US,online_store
#1566,2026-03-13 11:28:49,CUST-00283,tom.krueger779@example.com,Merino Wool Beanie,Oat,1,31.13,0.0,31.13,paid,GB,online_store
#1752,2026-03-13 12:10:26,CUST-01344,anna.schmidt932@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.7,0.0,17.7,paid,GB,online_store
#2379,2026-03-13 12:53:59,CUST-00961,felix.wolf823@example.com,Merino Wool Beanie,Forest,1,31.05,0.0,31.05,paid,US,online_store
#2379,2026-03-13 12:53:59,CUST-00961,felix.wolf823@example.com,Linen Throw Blanket,Charcoal,1,80.83,0.0,80.83,paid,US,online_store
#2379,2026-03-13 12:53:59,CUST-00961,felix.wolf823@example.com,Merino Wool Beanie,Forest,2,31.96,0.0,63.92,paid,US,online_store
#3467,2026-03-13 12:57:59,CUST-01649,anna.fischer681@example.com,Walnut Serving Board,Small,1,53.13,0.0,53.13,paid,GB,online_store
#3032,2026-03-13 13:11:22,CUST-01021,erik.hartmann20@example.com,Recycled Glass Vase,Smoke,1,41.48,8.27,33.21,paid,DE,online_store
#3032,2026-03-13 13:11:22,CUST-01021,erik.hartmann20@example.com,Walnut Serving Board,Small,1,52.97,9.78,43.19,paid,DE,online_store
#3032,2026-03-13 13:11:22,CUST-01021,erik.hartmann20@example.com,Merino Wool Beanie,Oat,1,31.48,6.79,24.69,paid,DE,online_store
#4406,2026-03-13 14:08:06,CUST-00473,liam.braun571@example.com,Walnut Serving Board,Large,1,52.99,0.0,52.99,paid,US,instagram
#1290,2026-03-13 14:36:16,CUST-01655,noah.becker282@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.69,0.0,17.69,paid,FR,online_store
#4446,2026-03-13 18:29:50,CUST-00682,jonas.koch490@example.com,Botanical Print A3,Eucalyptus,1,27.9,0.0,27.9,paid,DE,online_store
#3403,2026-03-13 18:40:10,CUST-01081,liam.schwarz771@example.com,Stoneware Dinner Plate Set,Set of 4,1,96.22,0.0,96.22,paid,GB,instagram
#2874,2026-03-13 18:58:14,CUST-01066,anna.koch220@example.com,Brass Pour-Over Stand,Standard,2,66.56,0.0,133.12,refunded,US,online_store
#1202,2026-03-14 11:06:57,CUST-01469,ben.schwarz528@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.5,0.0,17.5,pending,US,instagram
#1202,2026-03-14 11:06:57,CUST-01469,ben.schwarz528@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.5,0.0,17.5,pending,US,instagram
#3747,2026-03-14 14:36:24,CUST-00789,emma.klein104@example.com,Linen Throw Blanket,Natural,1,80.6,0.0,80.6,refunded,GB,instagram
#1112,2026-03-14 14:44:12,CUST-01213,luis.weber181@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.3,0.0,18.3,paid,DE,online_store
#1112,2026-03-14 14:44:12,CUST-01213,luis.weber181@example.com,Recycled Glass Vase,Amber,1,41.26,0.0,41.26,paid,DE,online_store
#2540,2026-03-14 18:25:47,CUST-00920,paul.wagner41@example.com,Stoneware Dinner Plate Set,Set of 6,1,98.4,22.2,76.2,paid,AT,instagram
#3912,2026-03-15 07:37:30,CUST-01331,sofia.hartmann286@example.com,Walnut Serving Board,Small,2,54.14,0.0,108.28,paid,DE,online_store
#2689,2026-03-15 11:30:46,CUST-01423,noah.hoffmann872@example.com,Merino Wool Beanie,Oat,3,31.72,0.0,95.16,paid,FR,online_store
#3503,2026-03-15 15:35:56,CUST-00046,liam.mueller949@example.com,Stoneware Dinner Plate Set,Set of 6,1,96.88,0.0,96.88,paid,FR,online_store
#3856,2026-03-16 09:49:49,CUST-00581,nina.richter527@example.com,Walnut Serving Board,Small,1,54.05,0.0,54.05,paid,CH,online_store
#1776,2026-03-16 13:18:30,CUST-00010,jonas.klein876@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.38,0.0,24.38,refunded,DE,online_store
#2516,2026-03-16 14:51:25,CUST-00167,nina.mueller689@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.98,0.0,17.98,paid,NL,online_store
#3884,2026-03-16 17:14:30,CUST-00316,julia.wagner94@example.com,Organic Cotton Tote,Cream,1,14.59,0.0,14.59,PAID,AT,online_store
#3884,2026-03-16 17:14:30,CUST-00316,julia.wagner94@example.com,Walnut Serving Board,Large,1,53.68,0.0,53.68,paid,AT,online_store
#3884,2026-03-16 17:14:30,CUST-00316,julia.wagner94@example.com,Organic Cotton Tote,Navy,1,14.6,0.0,14.6,paid,AT,online_store
#3009,2026-03-16 18:00:53,CUST-01620,anna.schwarz758@example.com,Linen Throw Blanket,Charcoal,1,77.46,0.0,77.46,paid,NL,online_store
#3009,2026-03-16 18:00:53,CUST-01620,anna.schwarz758@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.21,0.0,18.21,paid,NL,online_store
#1483,2026-03-17 07:48:31,CUST-00685,lena.weber882@example.com,Organic Cotton Tote,Navy,3,14.69,0.0,44.07,paid,US,online_store
#4038,2026-03-17 07:52:01,CUST-00228,ben.weber631@example.com,Soy Wax Candle — Cedar,Single,2,23.88,0.0,47.76,paid,US,pos
#4038,2026-03-17 07:52:01,CUST-00228,ben.weber631@example.com,Linen Throw Blanket,Charcoal,1,77.36,0.0,77.36,paid,US,pos
#1460,2026-03-17 13:44:18,CUST-00277,ben.weber604@example.com,Organic Cotton Tote,Navy,1,15.2,0.0,15.2,paid,US,online_store
#1460,2026-03-17 13:44:18,CUST-00277,ben.weber604@example.com,Organic Cotton Tote,Navy,1,14.74,0.0,14.74,paid,US,online_store
#2287,2026-03-17 14:48:37,CUST-01324,lena.hoffmann466@example.com,Botanical Print A3,Olive,3,28.4,0.0,85.2,paid,DE,online_store
#4305,2026-03-17 15:11:42,CUST-00528,laura.wolf390@example.com,Organic Cotton Tote,Cream,2,15.13,0.0,30.26,paid,NL,online_store
#4305,2026-03-17 15:11:42,CUST-00528,laura.wolf390@example.com,Organic Cotton Tote,Cream,2,15.13,0.0,30.26,paid,NL,online_store
#4305,2026-03-17 15:11:42,CUST-00528,laura.wolf390@example.com,Organic Cotton Tote,Cream,2,15.13,0.0,30.26,paid,NL,online_store
#2703,2026-03-17 15:27:19,CUST-00333,nina.wolf361@example.com,Organic Cotton Tote,Navy,1,14.79,0.0,14.79,paid,US,online_store
#1156,2026-03-17 15:36:27,CUST-00185,nina.hartmann458@example.com,Organic Cotton Tote,Navy,2,15.0,0.0,30.0,paid,US,online_store
#1156,2026-03-17 15:36:27,CUST-00185,nina.hartmann458@example.com,Organic Cotton Tote,Navy,2,15.11,0.0,30.22,paid,US,online_store
#1156,2026-03-17 15:36:27,CUST-00185,nina.hartmann458@example.com,Aurora Ceramic Mug,Black / 350ml,2,17.63,0.0,35.26,paid,US,online_store
#1728,2026-03-18 05:11:51,CUST-00013,mia.becker251@example.com,Linen Throw Blanket,Rust,3,80.85,0.0,242.55,paid,DE,online_store
#2987,2026-03-18 09:43:01,CUST-01022,luis.mueller105@example.com,Aurora Ceramic Mug,White / 350ml,1,18.44,0.0,18.44,PAID,DE,pos
#4241,2026-03-18 12:26:20,CUST-00798,felix.richter103@example.com,Merino Wool Beanie,Forest,1,32.32,0.0,32.32,paid,NL,online_store
#3712,2026-03-18 16:16:01,CUST-01178,anna.schwarz863@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.57,3.63,13.94,refunded,DE,online_store
#4101,2026-03-18 16:46:55,CUST-00519,mia.becker571@example.com,Botanical Print A3,Fern,3,27.56,0.0,82.68,paid,US,online_store
#3512,2026-03-18 17:14:15,CUST-01375,laura.koch95@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.94,0.0,17.94,paid,DE,online_store
#3512,2026-03-18 17:14:15,CUST-01375,laura.koch95@example.com,Linen Throw Blanket,Rust,1,80.75,0.0,80.75,paid,DE,online_store
#2813,2026-03-18 17:27:22,CUST-00441,tom.wagner621@example.com,Stoneware Dinner Plate Set,Set of 4,1,97.98,0.0,97.98,paid,US,online_store
#2813,2026-03-18 17:27:22,CUST-00441,tom.wagner621@example.com,Walnut Serving Board,Small,1,53.41,0.0,53.41,paid,US,online_store
#4519,2026-03-18 19:58:35,CUST-01589,marie.wagner741@example.com,Walnut Serving Board,Small,1,54.86,0.0,54.86,paid,FR,instagram
#4502,2026-03-19 07:37:26,CUST-00734,clara.hartmann702@example.com,Merino Wool Beanie,Black,1,31.86,0.0,31.86,paid,DE,online_store
#1709,2026-03-19 15:57:49,CUST-01185,julia.klein147@example.com,Walnut Serving Board,Small,1,53.1,0.0,53.1,paid,FR,online_store
#4485,2026-03-19 16:48:53,CUST-01113,lena.hoffmann317@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.63,0.0,24.63,paid,GB,online_store
#4485,2026-03-19 16:48:53,CUST-01113,lena.hoffmann317@example.com,Organic Cotton Tote,Navy,1,15.19,0.0,15.19,paid,GB,online_store
#3083,2026-03-19 18:50:32,CUST-00729,felix.neumann271@example.com,Walnut Serving Board,Large,1,53.42,0.0,53.42,paid,US,online_store
#2286,2026-03-20 09:38:55,CUST-01600,marie.weber801@example.com,Organic Cotton Tote,Cream,1,14.78,0.0,14.78,paid,GB,online_store
#2316,2026-03-20 11:53:56,CUST-01618,erik.krueger909@example.com,Organic Cotton Tote,Cream,2,14.64,0.0,29.28,paid,NL,online_store
#3981,2026-03-20 12:02:00,CUST-00748,emma.hartmann663@example.com,Stoneware Dinner Plate Set,Set of 4,1,96.14,0.0,96.14,paid,DE,online_store
#1136,2026-03-20 14:09:01,CUST-00941,max.richter407@example.com,Aurora Ceramic Mug,White / 350ml,1,18.42,0.0,18.42,paid,FR,online_store
#4392,2026-03-20 18:12:55,CUST-00454,ben.neumann392@example.com,Recycled Glass Vase,Amber,1,43.19,0.0,43.19,paid,US,online_store
#4392,2026-03-20 18:12:55,CUST-00454,ben.neumann392@example.com,Botanical Print A3,Eucalyptus,1,28.46,0.0,28.46,paid,US,online_store
#1707,2026-03-21 09:00:30,CUST-00381,laura.wagner528@example.com,Recycled Glass Vase,Amber,1,42.78,0.0,42.78,paid,GB,online_store
#1707,2026-03-21 09:00:30,CUST-00381,laura.wagner528@example.com,Walnut Serving Board,Large,1,54.07,0.0,54.07,paid,GB,online_store
#1707,2026-03-21 09:00:30,CUST-00381,laura.wagner528@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.11,0.0,24.11,paid,GB,online_store
#2205,2026-03-21 12:42:09,CUST-00024,noah.richter349@example.com,Recycled Glass Vase,Smoke,1,42.22,0.0,42.22,paid,DE,online_store
#1518,2026-03-21 13:25:34,CUST-00162,lena.richter74@example.com,Soy Wax Candle — Cedar,Single,1,23.43,0.0,23.43,paid,DE,online_store
#1518,2026-03-21 13:25:34,CUST-00162,lena.richter74@example.com,Linen Throw Blanket,Natural,1,80.08,0.0,80.08,paid,DE,online_store
#1518,2026-03-21 13:25:34,CUST-00162,lena.richter74@example.com,Botanical Print A3,Olive,1,28.77,0.0,28.77,paid,DE,online_store
#2679,2026-03-21 13:30:28,CUST-01617,laura.krueger909@example.com,Recycled Glass Vase,Amber,1,42.08,0.0,42.08,paid,US,instagram
#2679,2026-03-21 13:30:28,CUST-01617,laura.krueger909@example.com,Soy Wax Candle — Cedar,Single,1,24.71,0.0,24.71,paid,US,instagram
#4223,2026-03-21 14:48:57,CUST-00521,erik.wolf13@example.com,Organic Cotton Tote,Navy,1,15.15,0.0,15.15,paid,DE,online_store
#4223,2026-03-21 14:48:57,CUST-00521,erik.wolf13@example.com,Recycled Glass Vase,Amber,1,41.92,0.0,41.92,paid,DE,online_store
#1955,2026-03-21 15:37:10,CUST-01074,sofia.fischer812@example.com,Aurora Ceramic Mug,White / 350ml,1,17.84,0.0,17.84,paid,US,pos
#1955,2026-03-21 15:37:10,CUST-01074,sofia.fischer812@example.com,Aurora Ceramic Mug,Black / 350ml,2,17.84,0.0,35.68,paid,US,pos
#2383,2026-03-21 15:37:20,CUST-00307,erik.becker45@example.com,Recycled Glass Vase,Smoke,1,41.91,0.0,41.91,paid,US,online_store
#1747,2026-03-21 15:53:23,CUST-01401,mia.hoffmann188@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.33,0.0,24.33,paid,FR,online_store
#4454,2026-03-21 16:19:37,CUST-01518,sofia.braun812@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.73,0.0,23.73,paid,DE,online_store
#2036,2026-03-21 17:53:08,CUST-00469,liam.neumann688@example.com,Aurora Ceramic Mug,White / 350ml,1,18.46,0.0,18.46,paid,US,online_store
#2077,2026-03-21 20:45:16,CUST-00112,tom.mueller306@example.com,Organic Cotton Tote,Cream,3,15.34,0.0,46.02,paid,FR,instagram
#1471,2026-03-21 21:23:03,CUST-01247,clara.mueller619@example.com,Aurora Ceramic Mug,Black / 350ml,2,17.95,0.0,35.9,paid,DE,online_store
#1471,2026-03-21 21:23:03,CUST-01247,clara.mueller619@example.com,Aurora Ceramic Mug,White / 350ml,1,17.93,0.0,17.93,paid,DE,online_store
#2818,2026-03-22 10:58:37,CUST-00555,erik.hoffmann440@example.com,Soy Wax Candle — Cedar,Set of 3,2,24.12,0.0,48.24,paid,US,online_store
#2818,2026-03-22 10:58:37,CUST-00555,erik.hoffmann440@example.com,Linen Throw Blanket,Natural,1,80.5,0.0,80.5,paid,US,online_store
#4401,2026-03-22 12:13:44,CUST-00386,julia.krueger316@example.com,Organic Cotton Tote,Cream,3,15.31,0.0,45.93,paid,US,pos
#1641,2026-03-22 12:17:31,CUST-00454,ben.neumann392@example.com,Walnut Serving Board,Large,1,54.1,9.7,44.4,paid,US,instagram
#2468,2026-03-22 16:35:39,CUST-00272,julia.neumann883@example.com,Merino Wool Beanie,Forest,1,31.07,0.0,31.07,paid,FR,pos
#2468,2026-03-22 16:35:39,CUST-00272,julia.neumann883@example.com,Organic Cotton Tote,Navy,1,15.12,0.0,15.12,paid,FR,pos
#3926,2026-03-22 16:51:39,CUST-00831,nina.weber462@example.com,Soy Wax Candle — Cedar,Single,1,24.61,0.0,24.61,paid,US,online_store
#4207,2026-03-22 17:08:38,CUST-00782,sofia.becker941@example.com,Brass Pour-Over Stand,Standard,3,68.65,0.0,205.95,paid,NL,online_store
#4371,2026-03-22 17:47:41,CUST-00487,laura.koch671@example.com,Botanical Print A3,Olive,1,28.39,5.48,22.91,paid,AT,online_store
#4371,2026-03-22 17:47:41,CUST-00487,laura.koch671@example.com,Soy Wax Candle — Cedar,Single,2,24.21,10.32,38.1,paid,AT,online_store
#4436,2026-03-22 19:47:13,CUST-01211,anna.koch686@example.com,Linen Throw Blanket,Natural,2,79.57,30.69,128.45,paid,DE,online_store
#4436,2026-03-22 19:47:13,CUST-01211,anna.koch686@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.69,1.81,15.88,paid,DE,online_store
#2139,2026-03-23 07:11:48,CUST-01069,julia.wagner310@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.3,0.0,24.3,paid,DE,instagram
#2139,2026-03-23 07:11:48,CUST-01069,julia.wagner310@example.com,Recycled Glass Vase,Smoke,1,43.05,0.0,43.05,paid,DE,instagram
#1204,2026-03-23 09:51:50,CUST-00280,julia.hoffmann358@example.com,Merino Wool Beanie,Forest,2,31.73,0.0,63.46,paid,US,online_store
#1647,2026-03-23 11:18:06,CUST-00655,marie.richter93@example.com,Aurora Ceramic Mug,White / 350ml,1,17.75,0.0,17.75,paid,DE,online_store
#2374,2026-03-23 13:14:02,CUST-00334,paul.krueger491@example.com,Recycled Glass Vase,Smoke,1,41.82,0.0,41.82,paid,GB,instagram
#4499,2026-03-23 14:51:33,CUST-00291,noah.wolf87@example.com,Organic Cotton Tote,Cream,1,15.07,0.0,15.07,pending,US,instagram
#3830,2026-03-23 14:56:32,CUST-00269,laura.schmidt309@example.com,Merino Wool Beanie,Forest,1,32.4,0.0,32.4,paid,AT,online_store
#3830,2026-03-23 14:56:32,CUST-00269,laura.schmidt309@example.com,Organic Cotton Tote,Cream,1,15.44,0.0,15.44,paid,AT,online_store
#3830,2026-03-23 14:56:32,CUST-00269,laura.schmidt309@example.com,Linen Throw Blanket,Charcoal,1,79.35,0.0,79.35,paid,AT,online_store
#3364,2026-03-23 17:05:13,CUST-01090,felix.becker632@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.69,0.0,24.69,paid,NL,online_store
#3731,2026-03-23 21:09:08,CUST-01595,max.becker881@example.com,Merino Wool Beanie,Forest,1,32.1,0.0,32.1,paid,AT,online_store
#3294,2026-03-23 21:47:03,CUST-01653,mia.hoffmann555@example.com,Walnut Serving Board,Large,1,54.24,0.0,54.24,paid,GB,online_store
#4013,2026-03-23 23:10:31,CUST-00811,julia.koch686@example.com,Recycled Glass Vase,Amber,1,42.63,0.0,42.63,paid,NL,online_store
#1074,2026-03-24 14:18:53,CUST-00322,emma.fischer221@example.com,Merino Wool Beanie,Forest,2,31.11,0.0,62.22,paid,NL,online_store
#1796,2026-03-24 15:10:15,CUST-00041,ben.krueger56@example.com,Organic Cotton Tote,Cream,2,15.27,6.76,23.78,paid,GB,online_store
#1796,2026-03-24 15:10:15,CUST-00041,ben.krueger56@example.com,Organic Cotton Tote,Cream,1,15.2,3.7,11.5,paid,GB,online_store
#4113,2026-03-24 16:13:35,CUST-01639,luis.neumann122@example.com,Merino Wool Beanie,Black,1,31.79,4.67,27.12,paid,GB,instagram
#3415,2026-03-24 21:14:09,CUST-00417,marie.richter220@example.com,Merino Wool Beanie,Forest,1,32.15,0.0,32.15,paid,DE,online_store
#4144,2026-03-24 22:13:08,CUST-00321,tom.wagner481@example.com,Linen Throw Blanket,Charcoal,1,76.89,0.0,76.89,paid,US,online_store
#4144,2026-03-24 22:13:08,CUST-00321,tom.wagner481@example.com,Recycled Glass Vase,Amber,1,42.1,0.0,42.1,paid,US,online_store
#4144,2026-03-24 22:13:08,CUST-00321,tom.wagner481@example.com,Botanical Print A3,Fern,1,28.65,0.0,28.65,paid,US,online_store
#3973,2026-03-25 12:46:50,CUST-00633,emma.koch373@example.com,Organic Cotton Tote,Cream,1,15.2,0.0,15.2,paid,US,online_store
#2270,2026-03-25 13:11:45,CUST-00272,julia.neumann883@example.com,Walnut Serving Board,Small,1,52.7,0.0,52.7,paid,FR,instagram
#2387,2026-03-25 14:30:26,CUST-01381,max.klein896@example.com,Soy Wax Candle — Cedar,Set of 3,2,23.8,0.0,47.6,refunded,GB,online_store
#2938,2026-03-26 12:11:18,CUST-01405,felix.neumann422@example.com,Merino Wool Beanie,Oat,1,31.76,0.0,31.76,paid,US,online_store
#4230,2026-03-27 12:20:05,CUST-01082,julia.fischer297@example.com,Organic Cotton Tote,Cream,1,15.32,0.0,15.32,paid,FR,online_store
#1643,2026-03-27 18:16:53,CUST-00693,erik.koch107@example.com,Organic Cotton Tote,Cream,1,14.98,0.0,14.98,paid,AT,online_store
#1643,2026-03-27 18:16:53,CUST-00693,erik.koch107@example.com,Merino Wool Beanie,Forest,1,31.55,0.0,31.55,paid,AT,online_store
#2634,2026-03-28 13:26:22,CUST-01324,lena.hoffmann466@example.com,Aurora Ceramic Mug,Sage / 350ml,2,18.26,0.0,36.52,paid,DE,instagram
#2634,2026-03-28 13:26:22,CUST-01324,lena.hoffmann466@example.com,Organic Cotton Tote,Cream,1,15.15,0.0,15.15,paid,DE,instagram
#4029,2026-03-28 13:39:45,CUST-00733,max.mueller813@example.com,Stoneware Dinner Plate Set,Set of 4,2,95.35,21.68,169.02,paid,DE,online_store
#4029,2026-03-28 13:39:45,CUST-00733,max.mueller813@example.com,Linen Throw Blanket,Charcoal,1,80.68,16.55,64.13,paid,DE,online_store
#3845,2026-03-28 14:49:42,CUST-00589,mia.krueger715@example.com,Soy Wax Candle — Cedar,Single,2,23.46,0.0,46.92,paid,US,online_store
#3928,2026-03-28 15:22:55,CUST-00153,felix.fischer122@example.com,Soy Wax Candle — Cedar,Single,2,24.65,0.0,49.3,paid,US,online_store
#2066,2026-03-28 15:30:38,CUST-00776,max.mueller776@example.com,Merino Wool Beanie,Oat,1,31.56,0.0,31.56,paid,NL,pos
#2066,2026-03-28 15:30:38,CUST-00776,max.mueller776@example.com,Soy Wax Candle — Cedar,Single,1,24.16,0.0,24.16,paid,NL,pos
#4252,2026-03-28 16:56:53,CUST-00507,sofia.wagner730@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.05,2.32,15.73,paid,NL,online_store
#4252,2026-03-28 16:56:53,CUST-00507,sofia.wagner730@example.com,Merino Wool Beanie,Forest,1,31.07,6.14,24.93,paid,NL,online_store
#4252,2026-03-28 16:56:53,CUST-00507,sofia.wagner730@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.38,5.5,17.88,paid,NL,online_store
#3704,2026-03-28 17:00:06,CUST-01235,liam.hartmann116@example.com,Soy Wax Candle — Cedar,Single,1,23.8,0.0,23.8,paid,GB,online_store
#3704,2026-03-28 17:00:06,CUST-01235,liam.hartmann116@example.com,Walnut Serving Board,Large,1,55.28,0.0,55.28,paid,GB,online_store
#3704,2026-03-28 17:00:06,CUST-01235,liam.hartmann116@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.36,0.0,23.36,paid,GB,online_store
#2783,2026-03-28 19:05:17,CUST-01090,felix.becker632@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.17,0.0,18.17,paid,NL,online_store
#2783,2026-03-28 19:05:17,CUST-01090,felix.becker632@example.com,Walnut Serving Board,Large,1,53.68,0.0,53.68,paid,NL,online_store
#3407,2026-03-29 06:53:18,CUST-00467,julia.koch282@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.62,0.0,17.62,paid,DE,online_store
#3407,2026-03-29 06:53:18,CUST-00467,julia.koch282@example.com,Organic Cotton Tote,Navy,1,15.42,0.0,15.42,paid,DE,online_store
#4086,2026-03-29 09:03:06,CUST-00430,tom.wagner480@example.com,Soy Wax Candle — Cedar,Single,1,24.68,0.0,24.68,paid,DE,online_store
#2545,2026-03-29 10:13:03,CUST-01350,ben.richter382@example.com,Merino Wool Beanie,Oat,1,32.74,0.0,32.74,paid,US,online_store
#2545,2026-03-29 10:13:03,CUST-01350,ben.richter382@example.com,Aurora Ceramic Mug,White / 350ml,1,17.91,0.0,17.91,paid,US,online_store
#2545,2026-03-29 10:13:03,CUST-01350,ben.richter382@example.com,Merino Wool Beanie,Oat,1,32.74,0.0,32.74,paid,US,online_store
#4104,2026-03-29 12:00:36,CUST-00015,jonas.wolf795@example.com,Soy Wax Candle — Cedar,Single,1,24.34,0.0,24.34,refunded,DE,online_store
#3295,2026-03-29 12:30:22,CUST-01469,ben.schwarz528@example.com,Organic Cotton Tote,Navy,1,14.98,0.0,14.98,paid,US,online_store
#3295,2026-03-29 12:30:22,CUST-01469,ben.schwarz528@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.19,0.0,24.19,paid,US,online_store
#1599,2026-03-29 13:15:40,CUST-01594,sofia.schmidt368@example.com,Merino Wool Beanie,Black,2,32.09,0.0,64.18,paid,AT,online_store
#1599,2026-03-29 13:15:40,CUST-01594,sofia.schmidt368@example.com,Linen Throw Blanket,Natural,2,78.24,0.0,156.48,paid,AT,online_store
#4000,2026-03-29 17:30:36,CUST-01143,paul.wolf676@example.com,Linen Throw Blanket,Rust,1,79.32,0.0,79.32,paid,NL,online_store
#1036,2026-03-29 18:38:31,CUST-00037,jonas.fischer881@example.com,Soy Wax Candle — Cedar,Single,1,23.81,0.0,23.81,paid,DE,online_store
#1036,2026-03-29 18:38:31,CUST-00037,jonas.fischer881@example.com,Organic Cotton Tote,Navy,1,15.32,0.0,15.32,paid,DE,online_store
#1761,2026-03-29 18:58:15,CUST-00208,felix.mueller675@example.com,Walnut Serving Board,Large,1,52.94,0.0,52.94,paid,US,online_store
#1761,2026-03-29 18:58:15,CUST-00208,felix.mueller675@example.com,Merino Wool Beanie,Black,1,31.95,0.0,31.95,paid,US,online_store
#1965,2026-03-29 19:27:12,CUST-00264,erik.fischer160@example.com,Walnut Serving Board,Small,1,54.84,0.0,54.84,paid,DE,online_store
#3608,2026-03-29 23:54:36,CUST-00756,liam.schwarz698@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.44,0.0,24.44,paid,DE,pos
#3608,2026-03-29 23:54:36,CUST-00756,liam.schwarz698@example.com,Aurora Ceramic Mug,White / 350ml,3,17.62,0.0,52.86,paid,DE,pos
